id,name,name_en,place,population,is_in,source,adm1_name,adm2_name
node/11228496172,,,isolated_dwelling,,,,Kunene,Opuwo
node/11228496171,,,isolated_dwelling,,,,Kunene,Opuwo
node/11228496170,,,isolated_dwelling,,,,Kunene,Opuwo
node/11230539727,,,isolated_dwelling,,,,Kunene,Opuwo
node/11228496097,,,isolated_dwelling,,,,Kunene,Opuwo
node/11228496094,,,isolated_dwelling,,,,Kunene,Opuwo
node/11228496096,,,isolated_dwelling,,,,Kunene,Opuwo
node/11228496095,,,isolated_dwelling,,,,Kunene,Opuwo
node/11228496098,,,isolated_dwelling,,,,Kunene,Opuwo
node/11228496149,,,isolated_dwelling,,,,Kunene,Opuwo
node/11228496120,,,isolated_dwelling,,,,Kunene,Opuwo
node/11228496099,,,isolated_dwelling,,,,Kunene,Opuwo
node/11228496123,,,isolated_dwelling,,,,Kunene,Opuwo
node/11228496148,,,isolated_dwelling,,,,Kunene,Opuwo
node/11228496122,,,isolated_dwelling,,,,Kunene,Opuwo
node/11228496121,,,isolated_dwelling,,,,Kunene,Opuwo
node/11228496169,,,isolated_dwelling,,,,Kunene,Opuwo
node/5931346380,,,isolated_dwelling,,,,Kunene,Opuwo
node/5931346379,,,isolated_dwelling,,,,Kunene,Opuwo
node/3347751994,,,hamlet,,,,Kunene,Opuwo
node/3761038679,Otjiomatemba,,hamlet,,,,Kunene,Opuwo
node/3209812796,,,hamlet,,,,Kunene,Opuwo
node/3209824051,Okarumbu,,hamlet,,,,Kunene,Opuwo
way/1375318509,,,,,,,Kunene,Opuwo
node/3761038748,Otjontunda,,hamlet,,,,Kunene,Opuwo
node/13001428709,Ongongo,,hamlet,,,,Kunene,Sesfontein
node/5928610852,Okanandjoze,,hamlet,,,,Kunene,Sesfontein
node/3211168736,Anabeb,,hamlet,,,,Kunene,Sesfontein
node/11230539719,,,isolated_dwelling,,,,Kunene,Opuwo
node/11230570717,Okanamuva,,hamlet,,,,Kunene,Sesfontein
node/13001237853,Okapoko,,hamlet,,,,Kunene,Sesfontein
way/1211993477,,,,,,,Kunene,Sesfontein
way/352886263,,,,,,,Kunene,Sesfontein
node/259002149,Sesfontein,,town,,,,Kunene,Sesfontein
way/352886293,,,,,,,Kunene,Sesfontein
way/377135313,,,isolated_dwelling,,,,Kunene,Sesfontein
relation/14207372,Warmquelle,,,,,,Kunene,Sesfontein
relation/14207373,,,,,,,Kunene,Sesfontein
node/5350898139,Khowarib,,hamlet,,,,Kunene,Sesfontein
way/376235929,,,hamlet,,,,Kunene,Sesfontein
way/376087771,,,isolated_dwelling,,,,Kunene,Sesfontein
way/376087770,,,isolated_dwelling,,,,Kunene,Sesfontein
way/376083352,,,isolated_dwelling,,,,Kunene,Sesfontein
way/376067392,,,isolated_dwelling,,,,Kunene,Sesfontein
way/376071494,Kraal,,isolated_dwelling,,,,Kunene,Sesfontein
node/8960103746,Otjisakumuka,,hamlet,,,,Kunene,Sesfontein
way/376087772,,,,,,,Kunene,Sesfontein
way/376105445,,,isolated_dwelling,,,,Kunene,Sesfontein
node/3208213243,,,hamlet,,,,Kunene,Sesfontein
node/3208213067,,,hamlet,,,,Kunene,Opuwo
way/1393162615,,,,,,,Kunene,Sesfontein
way/1393162614,,,,,,,Kunene,Sesfontein
way/376222305,,,isolated_dwelling,,,,Kunene,Sesfontein
way/376268217,,,hamlet,,,,Kunene,Sesfontein
way/376257637,,,hamlet,,,,Kunene,Sesfontein
way/376369009,,,hamlet,,,,Kunene,Sesfontein
way/376498923,,,isolated_dwelling,,,,Kunene,Sesfontein
way/376369012,,,hamlet,,,,Kunene,Sesfontein
way/376377688,,,hamlet,,,,Kunene,Sesfontein
way/376338898,Werda,,hamlet,,,,Omusati,Okahao
way/376338893,,,hamlet,,,,Omusati,Okahao
way/468119787,,,,,,,Omusati,Okahao
way/544293712,Dolomite Camp,,,,,,Omusati,Okahao
way/376369010,,,isolated_dwelling,,,,Kunene,Sesfontein
way/376268216,,,hamlet,,,,Kunene,Sesfontein
way/376268201,,,hamlet,,,,Kunene,Sesfontein
way/314773120,Otjokavare,,,,,,Kunene,Sesfontein
node/5350951319,Oromauwa Cattle Post,,hamlet,,,,Omusati,Ruacana
node/3208311598,,,village,,,,Omusati,Ruacana
node/3208311615,Orondjize,,hamlet,,,,Omusati,Ruacana
node/2208469160,,,village,,,,Omusati,Ruacana
node/3208312163,Otjetjekua,,hamlet,,,,Omusati,Ruacana
node/3208311576,,,hamlet,,,,Omusati,Ruacana
node/3208311625,Otjivero,,hamlet,,,,Omusati,Ruacana
node/3208311654,,,hamlet,,,,Omusati,Ruacana
way/603105823,Omuhama,,,,,,Omusati,Ruacana
way/488053845,Olifantsrus Camp,,,,,,Omusati,Okahao
way/562931922,Fence Warten Camp,,,,,,Omusati,Okahao
way/224458802,Okaukuejo Camp,,village,,,,Oshana,Uuvudhiya
way/657025818,,,,,,,Kunene,Kamanjab
node/4217155612,Halali,,village,,,,Oshikoto,Omuthiyagwiipundi
way/224860058,Halali Camp,,village,,,,Oshikoto,Omuthiyagwiipundi
way/727526737,,,,,,,Oshikoto,Omuntele
node/7539225428,,,hamlet,,,,Oshikoto,Omuntele
way/727526732,,,,,,,Oshikoto,Omuntele
way/727526739,,,,,,,Oshikoto,Omuntele
way/727526749,,,,,,,Oshikoto,Omuntele
way/727526745,,,,,,,Oshikoto,Omuntele
way/727526735,,,,,,,Oshikoto,Omuntele
way/727526742,,,,,,,Oshikoto,Omuntele
way/727526733,,,,,,,Oshikoto,Omuntele
way/727526729,,,,,,,Oshikoto,Omuntele
way/727526746,,,,,,,Oshikoto,Omuntele
way/727526744,,,,,,,Oshikoto,Omuntele
way/727526730,,,,,,,Oshikoto,Omuntele
way/727526736,,,,,,,Oshikoto,Omuntele
way/727526740,,,,,,,Oshikoto,Omuntele
way/727526748,,,,,,,Oshikoto,Omuntele
way/727526743,,,,,,,Oshikoto,Omuntele
way/727526734,,,,,,,Oshikoto,Omuntele
way/727526738,,,,,,,Oshikoto,Omuntele
way/727526747,,,,,,,Oshikoto,Omuntele
way/727526731,,,,,,,Oshikoto,Omuntele
way/727526741,,,,,,,Oshikoto,Omuntele
way/1433645075,,,,,,,Oshikoto,Omuntele
way/1433645076,,,,,,,Oshikoto,Omuntele
node/3211928281,Omuntele,,village,,,,Oshikoto,Omuntele
node/7878529238,Ondjamba,,hamlet,,,,Oshikoto,Omuntele
way/948561961,,,,,,,Oshikoto,Omuntele
way/926897475,,,,,,,Oshikoto,Onyaanya
node/1299351441,Onankali,,village,,,,Oshikoto,Onyaanya
way/926894606,,,,,,,Oshikoto,Onyaanya
way/1284742617,,,,,,,Oshikoto,Onyaanya
way/926894605,,,,,,,Oshikoto,Onyaanya
way/1222926785,Onembenge,,,,,,Oshikoto,Onyaanya
way/1313550781,Oshalongo,,,,,,Oshikoto,Omuntele
way/315101345,Onanke,,,,,,Oshikoto,Omuntele
way/219795543,,,,,,,Oshikoto,Omuntele
way/1086078250,,,,,,,Oshikoto,Omuthiyagwiipundi
node/7699923412,Indongoyakeelu,,hamlet,,,,Oshikoto,Omuthiyagwiipundi
way/930121170,,,,,,,Oshikoto,Omuthiyagwiipundi
way/930121167,,,,,,,Oshikoto,Omuthiyagwiipundi
way/930112180,,,,,,,Oshikoto,Omuthiyagwiipundi
way/930112161,,,,,,,Oshikoto,Omuthiyagwiipundi
way/930112159,,,,,,,Oshikoto,Omuthiyagwiipundi
way/930112160,,,,,,,Oshikoto,Omuthiyagwiipundi
way/930112163,,,,,,,Oshikoto,Omuthiyagwiipundi
way/930112179,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934326135,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934326759,,,,,,,Oshikoto,Omuthiyagwiipundi
way/983318275,,,,,,,Oshikoto,Omuthiyagwiipundi
node/7680994558,Okangororosa,,hamlet,,,,Oshikoto,Omuthiyagwiipundi
way/983346499,,,,,,,Oshikoto,Omuthiyagwiipundi
way/983317551,,,,,,,Oshikoto,Omuthiyagwiipundi
way/983316476,,,,,,,Oshikoto,Omuthiyagwiipundi
way/937053985,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934328043,,,,,,,Oshikoto,Omuthiyagwiipundi
way/629534668,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934323026,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934329268,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934329269,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934329266,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934329272,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934329275,,,,,,,Oshikoto,Omuthiyagwiipundi
way/631663324,,,,,,,Oshikoto,Omuthiyagwiipundi
way/984859986,,,,,,,Oshikoto,Omuthiyagwiipundi
way/931819813,,,,,,,Oshikoto,Omuthiyagwiipundi
way/985934695,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934329274,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934329273,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934329271,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934329270,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934329265,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934329264,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934326940,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934326941,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934326945,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934326947,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934326946,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934326938,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934326937,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934326935,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934326944,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934326942,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934326939,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934326943,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934331761,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934331764,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934321510,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934321508,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934321509,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934321507,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934321505,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934331758,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934331749,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934317350,,,,,,,Oshikoto,Omuthiyagwiipundi
way/823075159,Omutsewombahe,,,,,,Oshikoto,Omuthiyagwiipundi
way/934317353,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934317348,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934317349,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934317351,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934317346,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934317345,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934317339,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934317340,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934317341,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934317344,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934317347,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934317352,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934317343,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934317342,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934317338,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934319958,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934305989,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934319963,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934319964,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934319965,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934306497,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934306527,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934306540,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934319962,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934319960,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934306542,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934319956,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934306541,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934317337,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934317354,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934329445,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934329455,,,,,,,Oshikoto,Omuthiyagwiipundi
way/936654663,,,,,,,Oshikoto,Omuthiyagwiipundi
way/985906815,,,,,,,Oshikoto,Omuthiyagwiipundi
way/937016991,,,,,,,Oshikoto,Omuthiyagwiipundi
way/937018586,,,,,,,Oshikoto,Omuthiyagwiipundi
way/937017638,,,,,,,Oshikoto,Omuthiyagwiipundi
way/985551074,,,,,,,Oshikoto,Omuthiyagwiipundi
way/993236852,,,,,,,Oshikoto,Omuthiyagwiipundi
way/947441251,,,,,,,Oshikoto,Omuthiyagwiipundi
way/984861922,,,,,,,Oshikoto,Omuthiyagwiipundi
way/947441258,,,,,,,Oshikoto,Omuthiyagwiipundi
way/985552621,,,,,,,Oshikoto,Omuthiyagwiipundi
way/1227303125,,,,,,,Oshikoto,Omuthiyagwiipundi
way/713380258,,,,,,,Oshikoto,Omuthiyagwiipundi
way/629519073,,,,,,,Oshikoto,Omuthiyagwiipundi
way/713384300,,,,,,,Oshikoto,Omuthiyagwiipundi
way/713384301,,,,,,,Oshikoto,Omuthiyagwiipundi
way/931972865,,,,,,,Oshikoto,Omuthiyagwiipundi
way/857138592,,,,,,,Oshikoto,Omuthiyagwiipundi
way/630046379,,,,,,,Oshikoto,Omuthiyagwiipundi
way/984829523,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934306872,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934306873,,,,,,,Oshikoto,Omuthiyagwiipundi
way/993227362,,,,,,,Oshikoto,Omuthiyagwiipundi
node/1376606376,Omuthiya,,town,,,,Oshikoto,Omuthiyagwiipundi
way/629532861,,,,,,,Oshikoto,Omuthiyagwiipundi
way/1358879805,,,,,,,Oshikoto,Omuthiyagwiipundi
way/992321550,,,,,,,Oshikoto,Omuthiyagwiipundi
way/936753815,,,,,,,Oshikoto,Omuthiyagwiipundi
way/936746361,,,,,,,Oshikoto,Omuthiyagwiipundi
way/946159777,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934327237,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934325974,,,,,,,Oshikoto,Omuthiyagwiipundi
way/938214926,,,,,,,Oshikoto,Omuthiyagwiipundi
way/1358885841,Omadhiya,,,,Omuthiya,,Oshikoto,Omuthiyagwiipundi
way/936636888,,,,,,,Oshikoto,Omuthiyagwiipundi
way/936632268,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934304318,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934304321,,,,,,,Oshikoto,Omuthiyagwiipundi
way/988848537,,,,,,,Oshikoto,Omuthiyagwiipundi
way/988848541,,,,,,,Oshikoto,Omuthiyagwiipundi
way/946162124,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934304024,,,,,,,Oshikoto,Omuthiyagwiipundi
way/936651204,,,,,,,Oshikoto,Omuthiyagwiipundi
way/935096169,,,,,,,Oshikoto,Omuthiyagwiipundi
way/935106787,,,,,,,Oshikoto,Omuthiyagwiipundi
way/935084836,,,,,,,Oshikoto,Omuthiyagwiipundi
way/935095621,,,,,,,Oshikoto,Omuthiyagwiipundi
way/927785619,,,,,,,Oshikoto,Omuthiyagwiipundi
way/936651839,,,,,,,Oshikoto,Omuthiyagwiipundi
way/935094730,,,,,,,Oshikoto,Omuthiyagwiipundi
way/935105700,,,,,,,Oshikoto,Omuthiyagwiipundi
way/935083888,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934308476,,,,,,,Oshikoto,Omuthiyagwiipundi
way/935083615,,,,,,,Oshikoto,Omuthiyagwiipundi
way/930664706,,,,,,,Oshikoto,Omuthiyagwiipundi
node/5945937061,Okapuko,,hamlet,,,,Oshikoto,Omuthiyagwiipundi
way/942788872,,,,,,,Oshikoto,Omuthiyagwiipundi
way/984830594,,,,,,,Oshikoto,Omuthiyagwiipundi
way/930660653,Oshifukwa,,,,,,Oshikoto,Omuthiyagwiipundi
way/934301131,,,,,,,Oshikoto,Omuthiyagwiipundi
way/936723495,,,,,,,Oshikoto,Omuthiyagwiipundi
way/936726193,,,,,,,Oshikoto,Omuthiyagwiipundi
way/936730080,,,,,,,Oshikoto,Omuthiyagwiipundi
way/936727239,,,,,,,Oshikoto,Omuthiyagwiipundi
way/936684581,,,,,,,Oshikoto,Omuthiyagwiipundi
way/936683703,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934306546,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934317295,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934317199,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934317859,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934318061,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934317482,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934326100,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934326744,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934325128,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934325772,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934318623,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934319982,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934329385,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934322651,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934324137,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934324309,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934322957,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934324601,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934320204,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934320716,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934320480,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934320526,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934307856,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934307781,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934307511,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934323127,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934306572,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934306804,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934306378,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934308465,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934308325,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934308077,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934320943,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934308706,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934727060,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934328001,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934425786,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934424665,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934996562,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934496148,,,,,,,Oshikoto,Omuthiyagwiipundi
way/936733835,,,,,,,Oshikoto,Omuthiyagwiipundi
way/943370859,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934989480,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934980627,,,,,,,Oshikoto,Omuthiyagwiipundi
way/934990005,,,,,,,Oshikoto,Omuthiyagwiipundi
way/948543423,,,,,,,Oshikoto,Omuthiyagwiipundi
way/948543422,,,,,,,Oshikoto,Omuthiyagwiipundi
way/1222926783,,,,,,,Oshikoto,Omuthiyagwiipundi
way/948563702,,,,,,,Oshikoto,Omuthiyagwiipundi
way/981871847,Onyuulaye,,,,,,Oshikoto,Okankolo
way/948552888,,,,,,,Oshikoto,Onyaanya
node/1299351452,Amuteya,,hamlet,,,,Oshikoto,Onyaanya
way/927104429,Onambiga,,,,,,Oshikoto,Eengodi
way/981875813,,,,,,,Oshikoto,Eengodi
way/927104430,Ontana,,,,,,Oshikoto,Eengodi
node/3211476294,,,hamlet,,,,Oshikoto,Eengodi
way/845024291,,,,,,,Oshikoto,Okankolo
way/845024289,,,,,,,Ohangwena,Epembe
way/845024295,Onandjokwe,,,,,,Oshikoto,Okankolo
way/1069557821,,,,,,,Ohangwena,Epembe
way/1198212943,,,,,,,Oshikoto,Onayena
way/845024288,,,,,,,Ohangwena,Epembe
way/845024286,,,,,,,Ohangwena,Epembe
way/845024285,,,,,,,Ohangwena,Epembe
node/3211450704,Okankolo,,village,,,,Oshikoto,Okankolo
way/981631877,,,,,,,Oshikoto,Okankolo
way/948548914,Omangundu,,,,,,Oshikoto,Onyaanya
way/948549439,,,,,,,Oshikoto,Onyaanya
way/948549440,,,,,,,Oshikoto,Onyaanya
way/1307971634,,,,,,,Oshikoto,Onyaanya
way/1068446855,Okatope,,,,,,Oshikoto,Onyaanya
node/3211901871,,,hamlet,,,,Oshikoto,Onyaanya
node/3211899053,,,hamlet,,,,Oshikoto,Onyaanya
node/5943402392,Onyaanya,,village,,,,Oshikoto,Onyaanya
way/934792413,,,,,,,Oshikoto,Onyaanya
node/1299351440,Onathinge,,hamlet,,,,Oshikoto,Onayena
way/934484792,,,,,,,Oshikoto,Onayena
way/1206112479,Kuku Frieda Compound,,,,,,Oshikoto,Onayena
way/1206112161,Leonard Kambonde Compound,,,,,,Oshikoto,Onayena
node/7270675963,Olukonda,,hamlet,,,,Oshikoto,Olukonda
way/984236846,Oshaakondwa,,quarter,,,,Oshikoto,Olukonda
way/1219892731,Onethindi,,quarter,,,,Oshikoto,Olukonda
way/913157853,,,,,,,Oshikoto,Oniipa
node/259489730,Oniipa,,town,,,,Oshikoto,Oniipa
way/570269877,,,,,,,Oshana,Ondangwa
way/934622159,,,,,,,Oshikoto,Onayena
node/3718184661,Onayena,,village,,,,Oshikoto,Onayena
way/1221054260,,,,,,,Ohangwena,Omulonga
way/1221054233,,,,,,,Oshikoto,Oniipa
way/1222926813,,,,,,,Oshikoto,Oniipa
node/5486314744,Oshigambo,,village,,,,Oshikoto,Oniipa
way/1330894013,,,,,,,Oshana,Okaku
relation/16567944,Oshushe,,,,,,Oshana,Okaku
way/966754276,Extension 10,,,,,,Oshana,Ondangwa
way/983910125,Extension 6,,,,,,Oshana,Ondangwa
way/1051022399,,,,,,,Oshana,Ondangwa
way/1051022469,,,,,,,Oshana,Ondangwa
relation/16629179,Extension 3,,,,,,Oshana,Ondangwa
node/4213709449,N!om|xom,,hamlet,,,,Otjozondjupa,Tsumkwe
way/422818520,,,,,,,Otjozondjupa,Tsumkwe
node/4213709569,Eagle Pos,,hamlet,,,,Otjozondjupa,Tsumkwe
way/422818518,,,,,,,Otjozondjupa,Tsumkwe
way/422818517,,,,,,,Otjozondjupa,Tsumkwe
node/4335565392,!Ukxoarama,,village,,,,Otjozondjupa,Tsumkwe
way/435975353,,,,,,,Otjozondjupa,Tsumkwe
node/4292886845,Djxokhoe,,village,,,,Otjozondjupa,Tsumkwe
way/308446742,Djxokhoe,,village,,,,Otjozondjupa,Tsumkwe
way/421970795,Mountain Pos,,,,,,Otjozondjupa,Tsumkwe
way/421633375,,,,,,,Otjozondjupa,Tsumkwe
node/3928505186,Mountain Pos Traditional Village,,hamlet,,,,Otjozondjupa,Tsumkwe
way/421970796,Doupos,,,,,,Otjozondjupa,Tsumkwe
way/563131514,,,,,,,Otjozondjupa,Tsumkwe
node/4117178568,Tsumkwe,,town,,,,Otjozondjupa,Tsumkwe
way/445461310,|Airu,,neighbourhood,,,,Otjozondjupa,Tsumkwe
way/427571732,Tsumkwe (Boundaries),,village,,,,Otjozondjupa,Tsumkwe
node/4292871542,De≠hua,,village,,,,Otjozondjupa,Tsumkwe
way/435926481,De≠hua,,village,,,,Otjozondjupa,Tsumkwe
way/435926484,,,,,,,Otjozondjupa,Tsumkwe
way/435944952,,,,,,,Otjozondjupa,Tsumkwe
node/4292871543,≠Om!o!o,,village,,,,Otjozondjupa,Tsumkwe
way/435943921,≠Om!o!o,,village,,,,Otjozondjupa,Tsumkwe
way/435944981,,,,,,,Otjozondjupa,Tsumkwe
node/4292871539,||Xa|oba,,village,,,,Otjozondjupa,Tsumkwe
way/435944982,||Xa|oba,,village,52,,,Otjozondjupa,Tsumkwe
node/4215984337,Routspos,,hamlet,,,,Otjozondjupa,Tsumkwe
way/422818523,,,,,,,Otjozondjupa,Tsumkwe
node/4216050988,Kaptein se Pos,,hamlet,,,,Otjozondjupa,Tsumkwe
node/4225447167,Apelpos,,hamlet,,,,Otjozondjupa,Tsumkwe
way/422818525,,,,,,,Otjozondjupa,Tsumkwe
node/3196800439,Aasvoëlnes,,hamlet,,,,Otjozondjupa,Tsumkwe
way/422818524,,,,,,,Otjozondjupa,Tsumkwe
node/4216055860,Duinpos,,hamlet,,,,Otjozondjupa,Tsumkwe
node/5652498437,Mangetti Dune,,village,,,,Otjozondjupa,Tsumkwe
way/319583760,,,,,,,Otjozondjupa,Tsumkwe
way/380367266,,,,,,,Otjozondjupa,Tsumkwe
way/380367273,,,,,,,Otjozondjupa,Tsumkwe
way/380367280,,,,,,,Otjozondjupa,Tsumkwe
node/13006027707,Luhebu,,hamlet,,,,Otjozondjupa,Tsumkwe
way/1035102330,,,,,,,Omaheke,Epukiro
way/1035102322,,,,,,,Omaheke,Epukiro
way/1035102320,,,,,,,Omaheke,Epukiro
way/1035102319,,,,,,,Omaheke,Epukiro
way/1035032732,,,,,,,Omaheke,Otjinene
way/1035032724,,,,,,,Omaheke,Epukiro
node/12980167993,Harmse,,hamlet,,,,Omaheke,Otjinene
way/1035032720,,,,,,,Omaheke,Otjinene
node/12980234947,Okavangua,,hamlet,,,,Omaheke,Otjinene
way/1035032719,,,,,,,Omaheke,Otjinene
way/1035032708,Okumumbonde,,,,,,Omaheke,Otjinene
way/1035032709,Okamuna Kondjima,,,,,,Omaheke,Otjinene
way/1035032710,Ozongaru,,,,,,Omaheke,Otjinene
way/1035032700,Otjihitua,,,,,,Omaheke,Otjinene
way/1035032701,,,,,,,Omaheke,Otjinene
way/1035032702,Ovijapa,,,,,,Omaheke,Otjinene
way/1035032703,Otjiuaketambo,,,,,,Omaheke,Otjinene
relation/14388582,Ovizuzu,,,,,,Omaheke,Otjinene
node/2026428898,,,village,,,,Omaheke,Otjinene
way/1032037563,,,,,,,Otjozondjupa,Okakarara
way/1032037561,,,,,,,Otjozondjupa,Okakarara
way/1032037560,,,,,,,Otjozondjupa,Okakarara
way/1036021479,,,,,,,Otjozondjupa,Okakarara
node/3367404199,,,hamlet,,,,Otjozondjupa,Okakarara
way/1036021480,,,,,,,Otjozondjupa,Okakarara
way/1036021473,,,,,,,Otjozondjupa,Okakarara
node/10199560645,Otjiurutjokatjove,,hamlet,,,,Otjozondjupa,Okakarara
node/10199565417,Ondjomojomungondo,,hamlet,,,,Otjozondjupa,Okakarara
node/10198320989,Orukango Romungondo,,hamlet,,,,Otjozondjupa,Okakarara
way/1036021431,,,,,,,Otjozondjupa,Okakarara
way/1036021430,,,,,,,Otjozondjupa,Okakarara
way/1036021435,,,,,,,Otjozondjupa,Okakarara
node/3195473818,Okabumbuu,,hamlet,,,,Otjozondjupa,Okakarara
way/563126103,,,,,,,Otjozondjupa,Tsumkwe
